,bin,ass2ref,taxid,species,genus,family,order,class,phylum,superkingdom,organism_name
54,SRR22878281_binette_bin98.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
55,SRR22878282_binette_bin42.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
56,SRR22878281_binette_bin140.fasta.fasta,0.006349206349206349,3432118,1516159,662,641,135623,1236,1224,2,Vibrio coralliirubri
57,SRR22878283_binette_bin196.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
58,SRR22878281_binette_bin25.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
59,SRR22878281_binette_bin169.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
60,SRR22878281_binette_bin93.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
61,SRR22878282_binette_bin134.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
62,SRR22878281_binette_bin228.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
63,SRR22878281_binette_bin223.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
64,SRR22878281_binette_bin126.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
65,SRR22878281_binette_bin37.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
66,SRR22878281_binette_bin142.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
67,SRR22878281_binette_bin8.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
68,SRR22878281_binette_bin207.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
69,SRR22878281_binette_bin206.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
70,SRR22878283_binette_bin110.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
71,SRR22878281_binette_bin85.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
72,SRR22878283_binette_bin52.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
73,SRR22878282_binette_bin18.fasta.fasta,0.16991963260619977,3160574,3160574,326319,49546,200644,117743,976,2,Dokdonia sp. Asnod2-E02
74,SRR22878283_binette_bin122.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
75,SRR22878281_binette_bin279.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
76,SRR22878281_binette_bin76.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
77,SRR22878283_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
78,SRR22878282_binette_bin21.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
79,SRR22878281_binette_bin56.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
80,SRR22878282_binette_bin106.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
81,SRR22878282_binette_bin38.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
82,SRR22878283_binette_bin86.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
83,SRR22878283_binette_bin92.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
84,SRR22878283_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
85,SRR22878281_binette_bin281.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
86,SRR22878281_binette_bin221.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
87,SRR22878282_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
88,SRR22878283_binette_bin125.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
89,SRR22878281_binette_bin179.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
90,SRR22878283_binette_bin103.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
91,SRR22878283_binette_bin58.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
92,SRR22878281_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
93,SRR22878282_binette_bin174.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
94,SRR22878281_binette_bin39.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
95,SRR22878281_binette_bin127.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
96,SRR22878281_binette_bin51.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
97,SRR22878281_binette_bin69.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
98,SRR22878281_binette_bin33.fasta.fasta,0.2256857855361596,2795739,2795739,336276,49546,200644,117743,976,2,Olleya sediminilitoris
99,SRR22878282_binette_bin178.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
100,SRR22878283_binette_bin134.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
101,SRR22878283_binette_bin108.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
102,SRR22878281_binette_bin132.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
103,SRR22878281_binette_bin2.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
104,SRR22878283_binette_bin148.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
105,SRR22878281_binette_bin252.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
106,SRR22878283_binette_bin61.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
107,SRR22878283_binette_bin202.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
108,SRR22878282_binette_bin128.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
109,SRR22878283_binette_bin57.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
110,SRR22878283_binette_bin68.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
111,SRR22878283_binette_bin143.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
112,SRR22878282_binette_bin170.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
113,SRR22878281_binette_bin130.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
114,SRR22878283_binette_bin81.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
115,SRR22878283_binette_bin137.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
116,SRR22878281_binette_bin219.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
117,SRR22878283_binette_bin17.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
118,SRR22878282_binette_bin73.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
119,SRR22878283_binette_bin99.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
120,SRR22878281_binette_bin150.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
121,SRR22878282_binette_bin108.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
122,SRR22878281_binette_bin81.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
123,SRR22878281_binette_bin134.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
124,SRR22878283_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
125,SRR22878283_binette_bin100.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
126,SRR22878281_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
127,SRR22878281_binette_bin193.fasta.fasta,0.0074374577417173765,1300343,326320,326319,49546,200644,117743,976,2,Dokdonia donghaensis DSW-1
128,SRR22878283_binette_bin141.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
129,SRR22878281_binette_bin234.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
130,SRR22878283_binette_bin127.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
131,SRR22878281_binette_bin182.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
132,SRR22878282_binette_bin116.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
133,SRR22878283_binette_bin90.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
134,SRR22878281_binette_bin38.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
135,SRR22878281_binette_bin145.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
136,SRR22878282_binette_bin167.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
137,SRR22878282_binette_bin117.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
138,SRR22878283_binette_bin158.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
139,SRR22878282_binette_bin26.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
140,SRR22878283_binette_bin101.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
141,SRR22878281_binette_bin225.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
142,SRR22878282_binette_bin194.fasta.fasta,0.02877697841726619,1136161,47951,662,641,135623,1236,1224,2,Vibrio cyclitrophicus 1F273
143,SRR22878283_binette_bin77.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
144,SRR22878283_binette_bin63.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
145,SRR22878281_binette_bin137.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
146,SRR22878283_binette_bin69.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
147,SRR22878283_binette_bin140.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
148,SRR22878282_binette_bin63.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
149,SRR22878283_binette_bin10.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
150,SRR22878281_binette_bin222.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
151,SRR22878281_binette_bin229.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
152,SRR22878281_binette_bin21.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
153,SRR22878281_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
154,SRR22878281_binette_bin172.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
155,SRR22878282_binette_bin85.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
156,SRR22878281_binette_bin52.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
157,SRR22878281_binette_bin72.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
158,SRR22878283_binette_bin120.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
159,SRR22878282_binette_bin82.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
160,SRR22878282_binette_bin124.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
161,SRR22878281_binette_bin122.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
162,SRR22878281_binette_bin151.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
163,SRR22878281_binette_bin97.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
164,SRR22878282_binette_bin76.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
165,SRR22878283_binette_bin113.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
166,SRR22878282_binette_bin97.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
167,SRR22878281_binette_bin71.fasta.fasta,0.0016835016835016834,584609,584609,104267,49546,200644,117743,976,2,Tenacibaculum jejuense
168,SRR22878281_binette_bin216.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
169,SRR22878282_binette_bin164.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
170,SRR22878283_binette_bin91.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
171,SRR22878282_binette_bin65.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
172,SRR22878282_binette_bin165.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
173,SRR22878281_binette_bin49.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
174,SRR22878281_binette_bin139.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
175,SRR22878283_binette_bin75.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
176,SRR22878281_binette_bin220.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
177,SRR22878282_binette_bin122.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
178,SRR22878281_binette_bin186.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
179,SRR22878283_binette_bin66.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
180,SRR22878281_binette_bin123.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
181,SRR22878282_binette_bin95.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
182,SRR22878281_binette_bin185.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
183,SRR22878281_binette_bin258.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
184,SRR22878281_binette_bin87.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
185,SRR22878281_binette_bin205.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
186,SRR22878283_binette_bin214.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
187,SRR22878281_binette_bin102.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
188,SRR22878283_binette_bin151.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
189,SRR22878282_binette_bin131.fasta.fasta,0.025787965616045846,3025341,3025341,53246,267888,135622,1236,1224,2,Pseudoalteromonas sp. Angola-30
190,SRR22878281_binette_bin283.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
191,SRR22878283_binette_bin94.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
192,SRR22878281_binette_bin35.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
193,SRR22878283_binette_bin154.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
194,SRR22878281_binette_bin232.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
195,SRR22878281_binette_bin17.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
196,SRR22878283_binette_bin208.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
197,SRR22878281_binette_bin273.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
198,SRR22878283_binette_bin32.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
199,SRR22878281_binette_bin244.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
200,SRR22878283_binette_bin80.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
201,SRR22878283_binette_bin85.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
202,SRR22878283_binette_bin220.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
203,SRR22878283_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
204,SRR22878281_binette_bin44.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
205,SRR22878281_binette_bin170.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
206,SRR22878283_binette_bin118.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
207,SRR22878283_binette_bin152.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
208,SRR22878281_binette_bin63.fasta.fasta,0.10535876475930972,1896175,1896175,52959,49546,200644,117743,976,2,Polaribacter sp. KT 15
209,SRR22878283_binette_bin28.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
210,SRR22878281_binette_bin176.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
211,SRR22878283_binette_bin145.fasta.fasta,0.007978723404255319,326320,326320,326319,49546,200644,117743,976,2,Dokdonia donghaensis
212,SRR22878281_binette_bin131.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
213,SRR22878283_binette_bin7.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
214,SRR22878283_binette_bin132.fasta.fasta,0.01338432122370937,1328323,935699,104264,49546,200644,117743,976,2,Cellulophaga geojensis KL-A
215,SRR22878283_binette_bin207.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
216,SRR22878281_binette_bin129.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
217,SRR22878283_binette_bin157.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
218,SRR22878283_binette_bin74.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
219,SRR22878283_binette_bin192.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
220,SRR22878281_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
221,SRR22878283_binette_bin65.fasta.fasta,0.21444924955482067,3410268,3410268,226,72275,135622,1236,1224,2,Alteromonas sp. A079
222,SRR22878281_binette_bin194.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
223,SRR22878281_binette_bin210.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
224,SRR22878283_binette_bin195.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
225,SRR22878283_binette_bin126.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
226,SRR22878281_binette_bin218.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
227,SRR22878282_binette_bin177.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
228,SRR22878281_binette_bin253.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
229,SRR22878283_binette_bin138.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
230,SRR22878283_binette_bin1.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
231,SRR22878283_binette_bin117.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
232,SRR22878282_binette_bin74.fasta.fasta,0.008680555555555556,3432119,1516159,662,641,135623,1236,1224,2,Vibrio coralliirubri
233,SRR22878283_binette_bin119.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
234,SRR22878281_binette_bin275.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
235,SRR22878283_binette_bin19.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
236,SRR22878282_binette_bin55.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
237,SRR22878282_binette_bin5.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
238,SRR22878281_binette_bin278.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
239,SRR22878282_binette_bin87.fasta.fasta,0.012228260869565218,198832,198832,662,641,135623,1236,1224,2,Vibrio pomeroyi
240,SRR22878282_binette_bin99.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
241,SRR22878281_binette_bin60.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
242,SRR22878281_binette_bin246.fasta.fasta,0.00026232948583420777,579748,579748,662,641,135623,1236,1224,2,Vibrio galatheae
243,SRR22878282_binette_bin9.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
244,SRR22878282_binette_bin171.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
245,SRR22878283_binette_bin210.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
246,SRR22878281_binette_bin181.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
247,SRR22878282_binette_bin176.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
248,SRR22878281_binette_bin115.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
249,SRR22878282_binette_bin112.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
250,SRR22878282_binette_bin102.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
251,SRR22878282_binette_bin78.fasta.fasta,0.0028328611898017,3426661,246167,662,641,135623,1236,1224,2,Vibrio crassostreae
252,SRR22878283_binette_bin136.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
253,SRR22878283_binette_bin205.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
254,SRR22878281_binette_bin3.fasta.fasta,0.19835841313269495,1947350,1947350,497,468,2887326,1236,1224,2,Psychrobacter sp. UBA3480
255,SRR22878282_binette_bin39.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
256,SRR22878281_binette_bin83.fasta.fasta,0.28,1239415,1239415,326319,49546,200644,117743,976,2,Dokdonia sp. PRO95
257,SRR22878281_binette_bin189.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
258,SRR22878283_binette_bin198.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
259,SRR22878282_binette_bin187.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
260,SRR22878281_binette_bin65.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
261,SRR22878282_binette_bin166.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
262,SRR22878283_binette_bin4.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
263,SRR22878281_binette_bin74.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
264,SRR22878283_binette_bin206.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
265,SRR22878283_binette_bin228.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
266,SRR22878282_binette_bin79.fasta.fasta,0.006868481302467566,3410268,3410268,226,72275,135622,1236,1224,2,Alteromonas sp. A079
267,SRR22878282_binette_bin41.fasta.fasta,0.14557425018288223,3432141,174711,52959,49546,200644,117743,976,2,uncultured Polaribacter sp.
268,SRR22878282_binette_bin40.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
269,SRR22878281_binette_bin248.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
270,SRR22878282_binette_bin111.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
271,SRR22878281_binette_bin282.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
272,SRR22878282_binette_bin129.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
273,SRR22878283_binette_bin215.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
274,SRR22878282_binette_bin54.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
275,SRR22878282_binette_bin133.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
276,SRR22878283_binette_bin12.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
277,SRR22878283_binette_bin123.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
278,SRR22878281_binette_bin30.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
279,SRR22878281_binette_bin34.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
280,SRR22878281_binette_bin26.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
281,SRR22878281_binette_bin158.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
282,SRR22878283_binette_bin70.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
283,SRR22878281_binette_bin15.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
284,SRR22878282_binette_bin71.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
285,SRR22878282_binette_bin13.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
286,SRR22878283_binette_bin150.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
287,SRR22878281_binette_bin96.fasta.fasta,0.008680555555555556,3432119,1516159,662,641,135623,1236,1224,2,Vibrio coralliirubri
288,SRR22878281_binette_bin1.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
289,SRR22878281_binette_bin149.fasta.fasta,0.0,0,0,0,0,0,0,0,0,-
