Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
2_binette_bin16.fasta	k__Bacteria (UID203)	5449	104	58	56	46	2	0	0	0	66.36	1.72	0.00
2_binette_bin17.fasta	k__Bacteria (UID209)	5443	105	59	35	69	1	0	0	0	67.95	0.85	100.00
2_binette_bin175.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin18.fasta	p__Bacteroidetes (UID2605)	350	316	210	120	173	21	2	0	0	59.18	6.37	33.33
2_binette_bin181.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin182.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin183.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin184.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin185.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin186.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin187.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin188.fasta	k__Bacteria (UID203)	5449	99	53	98	1	0	0	0	0	0.94	0.00	0.00
2_binette_bin189.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin19.fasta	k__Bacteria (UID2982)	88	230	148	87	141	2	0	0	0	55.16	0.81	0.00
2_binette_bin190.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin191.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin192.fasta	root (UID1)	5656	56	24	54	2	0	0	0	0	2.08	0.00	0.00
2_binette_bin193.fasta	k__Archaea (UID2)	207	149	107	147	2	0	0	0	0	1.25	0.00	0.00
2_binette_bin195.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin196.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin198.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin199.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin2.fasta	k__Bacteria (UID2495)	2993	142	88	4	134	4	0	0	0	96.21	4.55	75.00
2_binette_bin20.fasta	k__Bacteria (UID203)	5449	100	55	59	40	1	0	0	0	61.24	1.82	100.00
2_binette_bin200.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin201.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin202.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin203.fasta	k__Archaea (UID2)	207	149	107	145	4	0	0	0	0	1.87	0.00	0.00
2_binette_bin204.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin205.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin206.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin207.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin208.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin209.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin21.fasta	k__Bacteria (UID2495)	2993	142	88	45	97	0	0	0	0	77.31	0.00	0.00
2_binette_bin210.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin211.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin212.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin214.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin215.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin216.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin217.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin218.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin219.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin22.fasta	p__Bacteroidetes (UID2605)	350	316	210	116	193	7	0	0	0	69.21	1.78	28.57
2_binette_bin220.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin225.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin23.fasta	k__Bacteria (UID203)	5449	100	55	11	66	21	2	0	0	87.85	16.25	48.15
2_binette_bin24.fasta	k__Bacteria (UID2495)	2993	142	88	57	72	10	3	0	0	71.21	7.18	84.21
2_binette_bin25.fasta	k__Bacteria (UID2495)	2993	142	88	51	83	8	0	0	0	73.50	4.20	75.00
2_binette_bin26.fasta	k__Bacteria (UID2495)	2993	142	88	71	68	3	0	0	0	57.88	1.81	66.67
2_binette_bin27.fasta	k__Bacteria (UID2495)	2993	142	88	58	76	8	0	0	0	64.54	7.02	62.50
2_binette_bin28.fasta	k__Bacteria (UID2495)	2993	142	88	46	83	12	1	0	0	61.66	6.50	73.33
2_binette_bin29.fasta	k__Bacteria (UID2495)	2993	142	88	64	70	7	1	0	0	54.17	6.46	30.00
2_binette_bin3.fasta	c__Betaproteobacteria (UID3971)	223	425	211	140	262	20	3	0	0	64.72	2.91	3.45
2_binette_bin30.fasta	k__Bacteria (UID2982)	88	230	148	107	98	22	3	0	0	48.04	15.12	6.45
2_binette_bin31.fasta	k__Bacteria (UID203)	5449	104	58	77	27	0	0	0	0	40.52	0.00	0.00
2_binette_bin33.fasta	k__Bacteria (UID2495)	2993	142	88	73	63	6	0	0	0	61.47	4.73	66.67
2_binette_bin34.fasta	p__Bacteroidetes (UID2605)	350	316	210	187	125	4	0	0	0	43.11	1.52	50.00
2_binette_bin35.fasta	k__Bacteria (UID203)	5449	100	55	97	3	0	0	0	0	1.24	0.00	0.00
2_binette_bin36.fasta	k__Bacteria (UID209)	5443	105	59	62	43	0	0	0	0	41.85	0.00	0.00
2_binette_bin37.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin38.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin39.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin4.fasta	p__Bacteroidetes (UID2605)	350	316	210	15	288	12	1	0	0	94.43	4.42	73.33
2_binette_bin40.fasta	k__Bacteria (UID2495)	2993	147	91	78	69	0	0	0	0	36.92	0.00	0.00
2_binette_bin41.fasta	o__Clostridiales (UID1212)	172	263	149	191	72	0	0	0	0	18.92	0.00	0.00
2_binette_bin42.fasta	k__Bacteria (UID2495)	2993	142	88	89	48	5	0	0	0	41.94	4.55	0.00
2_binette_bin43.fasta	p__Bacteroidetes (UID2605)	350	316	210	229	85	2	0	0	0	29.73	0.95	50.00
2_binette_bin44.fasta	o__Clostridiales (UID1212)	172	263	149	178	82	3	0	0	0	30.53	0.71	0.00
2_binette_bin45.fasta	k__Archaea (UID2)	207	149	107	145	4	0	0	0	0	2.18	0.00	0.00
2_binette_bin46.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin47.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin48.fasta	k__Bacteria (UID203)	5449	100	55	98	2	0	0	0	0	3.64	0.00	0.00
2_binette_bin49.fasta	k__Archaea (UID2)	207	149	107	147	2	0	0	0	0	1.40	0.00	0.00
2_binette_bin5.fasta	k__Bacteria (UID2495)	2993	142	88	34	106	2	0	0	0	90.91	2.27	50.00
2_binette_bin50.fasta	k__Archaea (UID2)	207	149	107	147	2	0	0	0	0	1.40	0.00	0.00
2_binette_bin51.fasta	k__Bacteria (UID203)	5449	100	55	92	8	0	0	0	0	12.73	0.00	0.00
2_binette_bin52.fasta	k__Bacteria (UID203)	5449	103	57	101	2	0	0	0	0	1.75	0.00	0.00
2_binette_bin53.fasta	k__Bacteria (UID203)	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
2_binette_bin54.fasta	k__Bacteria (UID203)	5449	100	55	91	8	1	0	0	0	7.59	1.82	0.00
2_binette_bin55.fasta	k__Bacteria (UID203)	5449	104	58	83	19	2	0	0	0	28.21	3.45	50.00
2_binette_bin56.fasta	k__Bacteria (UID203)	5449	104	58	102	2	0	0	0	0	0.31	0.00	0.00
2_binette_bin57.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin58.fasta	k__Archaea (UID2)	207	149	107	144	5	0	0	0	0	2.80	0.00	0.00
2_binette_bin59.fasta	k__Archaea (UID2)	207	145	103	141	4	0	0	0	0	1.61	0.00	0.00
2_binette_bin6.fasta	k__Bacteria (UID2495)	2993	142	88	20	120	2	0	0	0	83.68	0.13	0.00
2_binette_bin60.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin61.fasta	k__Bacteria (UID203)	5449	100	55	79	20	1	0	0	0	21.90	1.82	100.00
2_binette_bin62.fasta	k__Bacteria (UID203)	5449	100	55	97	3	0	0	0	0	4.55	0.00	0.00
2_binette_bin64.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin65.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin66.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin67.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin68.fasta	k__Bacteria (UID203)	5449	104	58	92	12	0	0	0	0	12.54	0.00	0.00
2_binette_bin69.fasta	k__Bacteria (UID203)	5449	104	58	93	11	0	0	0	0	10.64	0.00	0.00
2_binette_bin7.fasta	k__Bacteria (UID2495)	2993	142	88	42	99	1	0	0	0	88.12	1.14	0.00
2_binette_bin70.fasta	k__Bacteria (UID203)	5449	100	55	93	6	1	0	0	0	1.16	0.17	0.00
2_binette_bin71.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin72.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin73.fasta	k__Bacteria (UID203)	5449	100	55	86	14	0	0	0	0	7.67	0.00	0.00
2_binette_bin74.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin75.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin76.fasta	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	4.31	0.00	0.00
2_binette_bin77.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin78.fasta	k__Bacteria (UID203)	5449	100	55	94	6	0	0	0	0	1.39	0.00	0.00
2_binette_bin79.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin8.fasta	k__Bacteria (UID2495)	2993	142	88	25	116	1	0	0	0	96.89	0.19	0.00
2_binette_bin80.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin81.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin82.fasta	k__Bacteria (UID203)	5449	100	55	94	6	0	0	0	0	4.13	0.00	0.00
2_binette_bin83.fasta	k__Bacteria (UID203)	5449	100	55	86	13	1	0	0	0	5.65	0.17	100.00
2_binette_bin84.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin85.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin86.fasta	k__Bacteria (UID203)	5449	100	55	92	8	0	0	0	0	4.63	0.00	0.00
2_binette_bin87.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin88.fasta	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	2.04	0.00	0.00
2_binette_bin89.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
2_binette_bin9.fasta	k__Bacteria (UID2495)	2993	142	88	45	94	3	0	0	0	80.86	3.41	33.33
2_binette_bin90.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin91.fasta	k__Bacteria (UID203)	5449	104	58	99	5	0	0	0	0	6.32	0.00	0.00
2_binette_bin92.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin93.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin94.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin95.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin96.fasta	k__Bacteria (UID203)	5449	100	55	88	12	0	0	0	0	2.58	0.00	0.00
2_binette_bin97.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
2_binette_bin98.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
2_binette_bin99.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin10.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin100.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin104.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin109.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin116.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin117.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin118.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin119.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin12.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin120.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin121.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin122.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin123.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin124.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin125.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin126.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin127.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin128.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin129.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin13.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin130.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin131.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin132.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin133.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin134.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin135.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin137.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin138.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin139.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin14.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin140.fasta	k__Archaea (UID2)	207	149	107	143	5	1	0	0	0	3.50	0.23	0.00
3_binette_bin141.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin142.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin143.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin144.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin145.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin146.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin147.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin148.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin149.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin15.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin150.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin151.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin152.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin153.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin154.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin155.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin156.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin157.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin158.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin159.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin16.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin160.fasta	k__Archaea (UID2)	207	145	103	137	8	0	0	0	0	5.18	0.00	0.00
3_binette_bin161.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin162.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin163.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin164.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin165.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin166.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin167.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin169.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin17.fasta	k__Archaea (UID2)	207	145	103	141	4	0	0	0	0	3.24	0.00	0.00
3_binette_bin170.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin171.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin172.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin173.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin174.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin175.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin176.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin177.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin178.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin179.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin18.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin180.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin181.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin182.fasta	k__Archaea (UID2)	207	149	107	148	1	0	0	0	0	0.47	0.00	0.00
3_binette_bin183.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin184.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin185.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin186.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin187.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin188.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin189.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin19.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin190.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin191.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin192.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin193.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin194.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin195.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin196.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin197.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin198.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin199.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin2.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin20.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin200.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin201.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin202.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin203.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin204.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin205.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin206.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin207.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin208.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
3_binette_bin209.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
