contig	module_accession	completeness	pathway_name	pathway_class	matching_ko	missing_ko
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00003	78.57	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927,K01624,K01689,K01803,K15633	K01596,K03841
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00159	77.78	V/A-type ATPase, prokaryotes	Pathway modules; Energy metabolism; ATP synthesis	K02117,K02118,K02119,K02120,K02122,K02123,K02124	K02107,K02121
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00525	77.78	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00841,K00928,K01586,K01714,K01778	K05822,K05823
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00866	77.78	KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type	Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism	K00677,K00748,K00912,K02517,K02535,K02536,K09778	K02527,K03269
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00007	75.0	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K01783,K01808	K00616
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00028	75.0	Ornithine biosynthesis, glutamate => ornithine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K00619,K00620,K00930	K00818
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00035	75.0	Methionine degradation	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00558,K00789,K01251	K01697
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00049	75.0	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00939,K01756,K01939	K00940
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00050	75.0	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules; Nucleotide metabolism; Purine metabolism	K00088,K00942,K01951	K00940
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00950	75.0	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652,K01012,K01935	K25570
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00016	66.67	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules; Amino acid metabolism; Lysine metabolism	K00133,K00215,K00928,K01586,K01714,K01778	K00674,K00821,K01439
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00020	66.67	Serine biosynthesis, glycerate-3P => serine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00058,K01079	K00831
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00060	66.67	KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type	Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism	K00677,K00748,K00912,K02517,K02535,K02536	K02527,K02560,K03269
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00140	66.67	C1-unit interconversion, prokaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600,K01491	K01938
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00345	66.67	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K00850,K01624	K08093,K08094
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00535	66.67	Isoleucine biosynthesis, pyruvate => 2-oxobutanoate	Pathway modules; Amino acid metabolism; Branched-chain amino acid metabolism	K00052,K01703,K01704	K09011
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00842	66.67	Tetrahydrobiopterin biosynthesis, GTP => BH4	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01495,K01737	K00072
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00843	66.67	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01495,K01737	K17745
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00165	63.64	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules; Energy metabolism; Carbon fixation	K00134,K00615,K00927,K01624,K01783,K01803,K01808	K00855,K01100,K01601,K03841
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00029	60.0	Urea cycle	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00611,K01755,K01940	K01476,K01948
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00573	60.0	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00652,K01012,K01935	K16593,K19563
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00004	58.33	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00615,K01783,K01808,K01810	K00033,K00616,K13937
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00127	58.33	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00788,K03147,K03149,K03150,K03154	K00941,K00946,K03148,K03151
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00119	55.56	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00606,K00826,K01918	K00077,K01579
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00126	55.0	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00796,K00950,K01495,K11754	K00287,K01077,K01633
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00024	50.0	Phenylalanine biosynthesis, chorismate => phenylpyruvate => phenylalanine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K04518,K06208	K00832
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00025	50.0	Tyrosine biosynthesis, chorismate => HPP => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K04517,K14170	K00832
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00121	50.0	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01698,K01845,K01885,K02492,K13542	K00228,K00230,K01599,K01749,K01772
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00134	50.0	Polyamine biosynthesis, arginine => ornithine => putrescine	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K01581	K27545
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00141	50.0	C1-unit interconversion, eukaryotes	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00600	K00288
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00169	50.0	CAM (Crassulacean acid metabolism), light	Pathway modules; Energy metabolism; Carbon fixation	K01006	K00029
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00364	50.0	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules; Biosynthesis of terpenoids and polyketides; Terpenoid backbone biosynthesis	K00795	K01823
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00555	50.0	Betaine biosynthesis, choline => betaine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00130	K00108
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00565	50.0	Trehalose biosynthesis, D-glucose 1P => trehalose	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00700,K01236,K06044	K00703,K00975,K01214
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00854	50.0	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00963	K00693,K00750
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00881	50.0	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K03801	K03644
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00892	50.0	UDP-N-acetyl-D-glucosamine biosynthesis, eukaryotes, glucose => UDP-GlcNAc	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00820,K00845,K01810	K00621,K00972,K01836
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00913	50.0	Pantothenate biosynthesis, 2-oxoisovalerate/spermine => pantothenate	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00606,K01918	K00077,K00128,K13367
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00958	50.0	Adenine ribonucleotide degradation, AMP => Urate	Pathway modules; Nucleotide metabolism; Purine metabolism	K05810	K00106,K01081
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00885	44.44	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K02078	K11263,K11608,K11609,K11610,K11611,K18472,K27689
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00886	44.44	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K02078	K11263,K11608,K11609,K11610,K11611,K18472,K27070,K27071,K27072,K27073
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00926	44.44	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01698,K01845,K02492,K13542	K00231,K00435,K01599,K01749,K01772
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00532	43.06	Photorespiration	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00382,K00600,K00605,K02437	K00281,K00830,K01601,K03781,K11517,K14272,K15893,K15918,K19269
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00845	42.86	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00145,K01755,K01940	K00821,K01438,K09065,K22478
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00874	41.67	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00059,K00645,K09458	K03955,K07512,K11262,K22541
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00033	40.0	Ectoine biosynthesis, aspartate => ectoine	Pathway modules; Amino acid metabolism; Serine and threonine metabolism	K00133,K00928	K00836,K06718,K06720
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00552	40.0	D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00134,K00927	K00883,K01631,K01684
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00841	40.0	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K01495,K11754	K13941,K13998,K22101
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00938	40.0	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K00943,K01520	K00525,K00526,K00560,K00940
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00912	37.5	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00767,K00969,K01916	K00452,K00453,K00486,K01432,K01556
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00895	36.11	Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00788,K03147,K03149,K03154	K00941,K00946,K03148,K03151,K03153,K10810
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00620	35.71	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Pathway modules; Energy metabolism; Carbon fixation	K00169,K00170,K00171,K00172,K01677,K01678,K01960	K00024,K00174,K00175,K00176,K00177,K01902,K01903,K01959,K18209,K18210
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00173	35.0	Reductive citrate cycle (Arnon-Buchanan cycle)	Pathway modules; Energy metabolism; Carbon fixation	K00169,K00170,K00171,K00172,K01006,K01677,K01678,K01681	K00024,K00031,K00174,K00175,K00239,K00240,K01595,K01902,K01903,K15230,K15231
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00010	33.33	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K01681	K00031,K01647
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00027	33.33	GABA (gamma-Aminobutyrate) shunt	Pathway modules; Amino acid metabolism; Other amino acid metabolism	K00823	K00135,K01580
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00040	33.33	Tyrosine biosynthesis, chorismate => arogenate => tyrosine	Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism	K14170	K00220,K00832
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00052	33.33	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	K09903	K00940,K01937
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00093	33.33	Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	Pathway modules; Lipid metabolism; Lipid metabolism	K00981	K00998,K01613
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00135	33.33	GABA biosynthesis, eukaryotes, putrescine => GABA	Pathway modules; Amino acid metabolism; Polyamine biosynthesis	K00657	K00128,K00274
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00176	33.33	Assimilatory sulfate reduction, sulfate => H2S	Pathway modules; Energy metabolism; Sulfur metabolism	K00390	K00392,K00860,K00958
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00368	33.33	Ethylene biosynthesis, methionine => ethylene	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789	K01762,K05933
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00609	33.33	Cysteine biosynthesis, methionine => cysteine	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789,K01243	K07173,K17216,K17217,K17462
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00847	33.33	Heme biosynthesis, archaea, siroheme => heme	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K22227	K22225,K22226
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00972	33.33	Proline metabolism	Pathway modules; Amino acid metabolism; Arginine and proline metabolism	K00286	K00318,K00819
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00009	31.25	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00382,K01677,K01678,K01681	K00026,K00031,K00164,K00234,K00235,K00236,K00237,K00658,K01647,K01902,K01903
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00011	30.0	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00382,K01677,K01678	K00026,K00164,K00234,K00235,K00236,K00237,K00658,K01902,K01903
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00129	28.57	Ascorbate biosynthesis, animals, glucose-1P => ascorbate	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K00012,K00963	K00002,K00103,K00699,K01053,K01195
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00377	28.57	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Pathway modules; Energy metabolism; Carbon fixation	K00297,K01491	K00194,K00197,K00198,K01938,K05299,K14138,K15023
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00914	28.57	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism	K00606,K13038	K00077,K02201,K06982,K09722,K09735
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00144	27.27	NADH	Pathway modules; Energy metabolism; ATP synthesis	K00334,K00335,K00336	K00330,K00331,K00332,K00333,K00337,K00338,K00339,K00340,K00341,K00342,K00343
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00034	25.0	Methionine salvage pathway	Pathway modules; Amino acid metabolism; Cysteine and methionine metabolism	K00789,K05810	K00797,K00815,K01611,K08963,K08967,K16054
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00045	25.0	Histidine degradation, histidine => N-formiminoglutamate => glutamate	Pathway modules; Amino acid metabolism; Histidine metabolism	K00603	K01468,K01712,K01745
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00089	25.0	Triacylglycerol biosynthesis	Pathway modules; Lipid metabolism; Lipid metabolism	K00655	K00629,K01080,K11155
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00131	25.0	Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01092	K01106,K01107,K01109
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00172	25.0	C4-dicarboxylic acid cycle, NADP - malic enzyme type	Pathway modules; Energy metabolism; Carbon fixation	K01006	K00029,K00051,K01595
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00308	25.0	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism	K00134,K00927	K00874,K01625,K05308
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00344	25.0	Formaldehyde assimilation, xylulose monophosphate pathway	Pathway modules; Energy metabolism; Methane metabolism	K01624	K00863,K03841,K17100
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00632	25.0	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism	K01784	K00849,K00965,K01785
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00651	25.0	Vancomycin resistance, D-Ala-D-Lac type	Signature modules; Gene set; Drug resistance	K07260	K18344,K18345,K18346
DE04NGSUKBD140741Dm_binette_bin1.fasta	M00873	25.0	Fatty acid biosynthesis in mitochondria, animals	Pathway modules; Lipid metabolism; Fatty acid metabolism	K00645,K09458	K03955,K07512,K11539,K13370,K18660,K22540
