Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
SRR24759598_binette_bin114.fasta	c__Alphaproteobacteria (UID3305)	564	349	230	287	43	12	6	1	0	11.26	4.97	91.67
SRR24759598_binette_bin27.fasta	k__Bacteria (UID203)	5449	104	58	85	18	1	0	0	0	28.45	1.72	100.00
SRR24759598_binette_bin3.fasta	f__Enterobacteriaceae (UID5066)	55	546	224	30	503	13	0	0	0	94.81	2.85	53.85
SRR24759598_binette_bin36.fasta	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	6.03	0.00	0.00
SRR24759598_binette_bin38.fasta	k__Bacteria (UID203)	5449	104	58	56	25	20	3	0	0	32.99	13.32	93.10
SRR24759598_binette_bin39.fasta	k__Bacteria (UID203)	5449	104	58	82	18	3	0	1	0	28.06	6.90	100.00
SRR24759598_binette_bin41.fasta	k__Bacteria (UID203)	5449	104	58	102	2	0	0	0	0	1.72	0.00	0.00
SRR24759598_binette_bin42.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin43.fasta	root (UID1)	5656	56	24	54	1	0	1	0	0	8.33	8.33	100.00
SRR24759598_binette_bin44.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759598_binette_bin45.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759598_binette_bin46.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin47.fasta	k__Bacteria (UID203)	5449	104	58	102	2	0	0	0	0	2.59	0.00	0.00
SRR24759598_binette_bin48.fasta	k__Bacteria (UID203)	5449	104	58	92	9	1	2	0	0	13.79	5.17	100.00
SRR24759598_binette_bin49.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin50.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin52.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin53.fasta	k__Bacteria (UID203)	5449	102	56	99	3	0	0	0	0	5.36	0.00	0.00
SRR24759598_binette_bin54.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin55.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin56.fasta	k__Bacteria (UID203)	5449	104	58	83	17	4	0	0	0	23.86	6.90	75.00
SRR24759598_binette_bin60.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin61.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin62.fasta	k__Bacteria (UID203)	5449	104	58	99	5	0	0	0	0	6.90	0.00	0.00
SRR24759598_binette_bin65.fasta	k__Bacteria (UID203)	5449	104	58	96	8	0	0	0	0	7.90	0.00	0.00
SRR24759598_binette_bin67.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759598_binette_bin69.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759598_binette_bin7.fasta	o__Lactobacillales (UID463)	75	376	160	69	299	7	1	0	0	91.93	2.60	40.00
SRR24759598_binette_bin70.fasta	k__Bacteria (UID203)	5449	104	58	98	5	1	0	0	0	4.83	1.72	100.00
SRR24759598_binette_bin71.fasta	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	6.90	0.00	0.00
SRR24759598_binette_bin98.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin27.fasta	k__Bacteria (UID203)	5449	104	58	82	19	2	1	0	0	31.92	6.90	100.00
SRR24759599_binette_bin29.fasta	f__Bifidobacteriaceae (UID1458)	77	464	220	308	133	21	1	1	0	31.68	4.26	80.00
SRR24759599_binette_bin3.fasta	o__Lactobacillales (UID374)	471	350	191	5	337	7	1	0	0	97.73	2.62	50.00
SRR24759599_binette_bin31.fasta	g__Lactobacillus (UID377)	91	430	154	280	125	22	1	1	1	34.46	9.48	75.61
SRR24759599_binette_bin36.fasta	k__Bacteria (UID203)	5449	104	58	86	18	0	0	0	0	21.32	0.00	0.00
SRR24759599_binette_bin37.fasta	k__Bacteria (UID203)	5449	103	57	82	21	0	0	0	0	23.43	0.00	0.00
SRR24759599_binette_bin38.fasta	k__Bacteria (UID203)	5449	104	58	98	6	0	0	0	0	6.19	0.00	0.00
SRR24759599_binette_bin39.fasta	k__Bacteria (UID203)	5449	104	58	91	10	2	1	0	0	20.69	6.90	80.00
SRR24759599_binette_bin40.fasta	k__Bacteria (UID203)	5449	104	58	96	5	2	1	0	0	12.07	6.90	80.00
SRR24759599_binette_bin41.fasta	k__Bacteria (UID203)	5449	104	58	79	16	6	3	0	0	31.03	16.09	93.33
SRR24759599_binette_bin43.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759599_binette_bin44.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin45.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin46.fasta	k__Bacteria (UID203)	5449	104	58	89	15	0	0	0	0	17.55	0.00	0.00
SRR24759599_binette_bin47.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin48.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin49.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759599_binette_bin50.fasta	k__Bacteria (UID203)	5449	104	58	92	9	2	0	1	0	18.10	8.62	100.00
SRR24759599_binette_bin51.fasta	k__Bacteria (UID203)	5449	104	58	96	7	1	0	0	0	6.85	1.72	100.00
SRR24759599_binette_bin52.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin54.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin55.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin56.fasta	k__Bacteria (UID203)	5449	103	57	93	10	0	0	0	0	3.03	0.00	0.00
SRR24759599_binette_bin59.fasta	k__Bacteria (UID203)	5449	104	58	98	6	0	0	0	0	6.03	0.00	0.00
SRR24759599_binette_bin60.fasta	k__Bacteria (UID203)	5449	104	58	98	5	1	0	0	0	8.62	1.72	100.00
SRR24759599_binette_bin61.fasta	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	4.31	0.00	0.00
SRR24759599_binette_bin62.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin63.fasta	c__Alphaproteobacteria (UID3305)	564	349	230	272	58	19	0	0	0	16.96	4.39	100.00
SRR24759599_binette_bin64.fasta	k__Bacteria (UID203)	5449	104	58	99	5	0	0	0	0	7.24	0.00	0.00
SRR24759599_binette_bin65.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin66.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin67.fasta	k__Bacteria (UID203)	5449	104	58	99	4	1	0	0	0	6.90	0.86	100.00
SRR24759599_binette_bin68.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin71.fasta	k__Bacteria (UID203)	5449	104	58	97	7	0	0	0	0	9.48	0.00	0.00
SRR24759599_binette_bin72.fasta	k__Bacteria (UID203)	5449	104	58	95	8	1	0	0	0	5.99	0.34	100.00
SRR24759599_binette_bin74.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin75.fasta	k__Bacteria (UID203)	5449	104	58	75	15	7	3	3	1	21.47	15.60	86.36
SRR24759599_binette_bin76.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759599_binette_bin77.fasta	k__Bacteria (UID203)	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
SRR24759599_binette_bin78.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin80.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin88.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759599_binette_bin89.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759599_binette_bin93.fasta	k__Bacteria (UID203)	5449	104	58	95	4	5	0	0	0	10.34	5.46	100.00
SRR24759599_binette_bin95.fasta	k__Bacteria (UID203)	5449	104	58	96	6	2	0	0	0	10.50	2.59	100.00
SRR24759599_binette_bin98.fasta	k__Bacteria (UID203)	5449	104	58	93	8	3	0	0	0	16.38	5.17	100.00
SRR24759600_binette_bin1.fasta	k__Bacteria (UID2565)	2921	152	93	0	152	0	0	0	0	100.00	0.00	0.00
SRR24759600_binette_bin101.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin102.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin103.fasta	k__Bacteria (UID203)	5449	104	58	101	2	0	1	0	0	5.17	3.45	100.00
SRR24759600_binette_bin104.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin105.fasta	k__Bacteria (UID203)	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
SRR24759600_binette_bin106.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin107.fasta	k__Bacteria (UID203)	5449	104	58	101	2	1	0	0	0	5.17	1.72	100.00
SRR24759600_binette_bin108.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin109.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin111.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin112.fasta	k__Bacteria (UID203)	5449	104	58	100	2	0	2	0	0	6.90	6.90	100.00
SRR24759600_binette_bin113.fasta	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	3.95	0.00	0.00
SRR24759600_binette_bin114.fasta	root (UID1)	5656	56	24	54	1	0	1	0	0	5.21	8.33	100.00
SRR24759600_binette_bin115.fasta	k__Bacteria (UID203)	5449	104	58	102	1	0	1	0	0	2.59	3.45	100.00
SRR24759600_binette_bin116.fasta	root (UID1)	5656	56	24	54	1	0	1	0	0	8.33	8.33	100.00
SRR24759600_binette_bin117.fasta	c__Alphaproteobacteria (UID3305)	564	349	230	274	47	20	5	3	0	11.22	7.87	92.45
SRR24759600_binette_bin14.fasta	o__Clostridiales (UID1226)	155	278	158	53	219	6	0	0	0	76.51	2.37	33.33
SRR24759600_binette_bin2.fasta	c__Alphaproteobacteria (UID3305)	564	349	230	40	308	1	0	0	0	97.86	0.43	100.00
SRR24759600_binette_bin24.fasta	k__Bacteria (UID203)	5449	103	57	69	33	1	0	0	0	47.00	1.75	0.00
SRR24759600_binette_bin25.fasta	g__Lactobacillus (UID377)	91	430	154	155	219	55	1	0	0	64.98	15.10	79.31
SRR24759600_binette_bin26.fasta	k__Bacteria (UID203)	5449	103	57	39	43	19	2	0	0	40.19	13.43	84.00
SRR24759600_binette_bin27.fasta	g__Lactobacillus (UID377)	91	430	154	278	136	15	1	0	0	36.70	6.60	61.11
SRR24759600_binette_bin3.fasta	o__Clostridiales (UID1120)	304	250	143	3	246	1	0	0	0	97.90	0.02	100.00
SRR24759600_binette_bin38.fasta	k__Bacteria (UID203)	5449	104	58	88	12	4	0	0	0	13.17	0.63	75.00
SRR24759600_binette_bin42.fasta	c__Gammaproteobacteria (UID4387)	965	277	177	215	56	6	0	0	0	16.71	1.52	100.00
SRR24759600_binette_bin44.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin45.fasta	k__Bacteria (UID203)	5449	104	58	92	12	0	0	0	0	15.67	0.00	0.00
SRR24759600_binette_bin47.fasta	k__Bacteria (UID203)	5449	104	58	101	3	0	0	0	0	2.30	0.00	0.00
SRR24759600_binette_bin49.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin50.fasta	root (UID1)	5656	56	24	53	2	1	0	0	0	12.50	4.17	100.00
SRR24759600_binette_bin51.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin53.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759600_binette_bin54.fasta	root (UID1)	5656	56	24	54	2	0	0	0	0	8.33	0.00	0.00
SRR24759600_binette_bin55.fasta	k__Bacteria (UID203)	5449	104	58	93	9	2	0	0	0	16.02	3.45	100.00
SRR24759600_binette_bin56.fasta	k__Bacteria (UID203)	5449	104	58	104	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin58.fasta	c__Alphaproteobacteria (UID3305)	564	349	230	311	37	1	0	0	0	3.64	0.43	100.00
SRR24759600_binette_bin59.fasta	k__Bacteria (UID203)	5449	104	58	94	10	0	0	0	0	12.38	0.00	0.00
SRR24759600_binette_bin6.fasta	k__Bacteria (UID203)	5449	104	58	0	77	27	0	0	0	100.00	5.17	92.59
SRR24759600_binette_bin60.fasta	root (UID1)	5656	56	24	53	3	0	0	0	0	12.50	0.00	0.00
SRR24759600_binette_bin61.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin62.fasta	k__Bacteria (UID203)	5449	104	58	94	10	0	0	0	0	6.55	0.00	0.00
SRR24759600_binette_bin63.fasta	k__Bacteria (UID203)	5449	104	58	99	5	0	0	0	0	6.90	0.00	0.00
SRR24759600_binette_bin64.fasta	k__Bacteria (UID203)	5449	104	58	87	13	4	0	0	0	16.42	3.76	75.00
SRR24759600_binette_bin65.fasta	k__Bacteria (UID203)	5449	102	57	94	8	0	0	0	0	14.04	0.00	0.00
SRR24759600_binette_bin66.fasta	k__Bacteria (UID203)	5449	104	58	97	6	1	0	0	0	12.07	1.72	100.00
SRR24759600_binette_bin67.fasta	k__Bacteria (UID203)	5449	104	58	98	6	0	0	0	0	10.34	0.00	0.00
SRR24759600_binette_bin68.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin69.fasta	k__Bacteria (UID203)	5449	104	58	101	2	1	0	0	0	5.17	1.72	100.00
SRR24759600_binette_bin74.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin75.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759600_binette_bin76.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin77.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin79.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin80.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin81.fasta	k__Bacteria (UID203)	5449	104	58	100	4	0	0	0	0	0.63	0.00	0.00
SRR24759600_binette_bin86.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759600_binette_bin99.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759601_binette_bin12.fasta	k__Bacteria (UID203)	5449	104	58	85	19	0	0	0	0	25.63	0.00	0.00
SRR24759601_binette_bin16.fasta	k__Bacteria (UID203)	5449	104	58	92	10	2	0	0	0	20.69	3.45	100.00
SRR24759601_binette_bin17.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin18.fasta	k__Bacteria (UID203)	5449	104	58	93	10	1	0	0	0	17.59	1.72	100.00
SRR24759601_binette_bin19.fasta	k__Bacteria (UID203)	5449	104	58	81	18	3	2	0	0	24.09	2.66	44.44
SRR24759601_binette_bin21.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin22.fasta	k__Bacteria (UID203)	5449	104	58	96	8	0	0	0	0	9.48	0.00	0.00
SRR24759601_binette_bin23.fasta	k__Bacteria (UID203)	5449	104	58	95	8	1	0	0	0	9.09	1.72	100.00
SRR24759601_binette_bin24.fasta	k__Bacteria (UID203)	5449	104	58	102	2	0	0	0	0	3.45	0.00	0.00
SRR24759601_binette_bin25.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin26.fasta	k__Bacteria (UID203)	5449	104	58	87	17	0	0	0	0	14.89	0.00	0.00
SRR24759601_binette_bin27.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin28.fasta	k__Bacteria (UID203)	5449	104	58	93	11	0	0	0	0	14.66	0.00	0.00
SRR24759601_binette_bin29.fasta	k__Bacteria (UID203)	5449	104	58	92	12	0	0	0	0	11.83	0.00	0.00
SRR24759601_binette_bin31.fasta	k__Bacteria (UID203)	5449	104	58	95	9	0	0	0	0	10.82	0.00	0.00
SRR24759601_binette_bin32.fasta	k__Bacteria (UID203)	5449	104	58	96	8	0	0	0	0	12.07	0.00	0.00
SRR24759601_binette_bin33.fasta	k__Bacteria (UID203)	5449	104	58	91	11	2	0	0	0	19.31	3.45	50.00
SRR24759601_binette_bin35.fasta	k__Bacteria (UID203)	5449	104	58	93	10	1	0	0	0	17.24	0.86	100.00
SRR24759601_binette_bin36.fasta	root (UID1)	5656	56	24	54	2	0	0	0	0	8.33	0.00	0.00
SRR24759601_binette_bin37.fasta	k__Bacteria (UID203)	5449	104	58	96	7	1	0	0	0	13.79	1.72	0.00
SRR24759601_binette_bin39.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759601_binette_bin40.fasta	c__Gammaproteobacteria (UID4387)	965	277	177	242	35	0	0	0	0	11.27	0.00	0.00
SRR24759601_binette_bin41.fasta	root (UID1)	5656	56	24	55	1	0	0	0	0	4.17	0.00	0.00
SRR24759601_binette_bin42.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin43.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin44.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin45.fasta	k__Bacteria (UID203)	5449	104	58	103	1	0	0	0	0	1.72	0.00	0.00
SRR24759601_binette_bin46.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin58.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin59.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759601_binette_bin7.fasta	c__Gammaproteobacteria (UID4387)	965	277	177	99	171	7	0	0	0	70.86	3.30	71.43
SRR24759602_binette_bin17.fasta	k__Bacteria (UID203)	5449	104	58	88	14	2	0	0	0	25.00	3.45	100.00
SRR24759602_binette_bin18.fasta	f__Bifidobacteriaceae (UID1458)	77	464	220	265	154	38	7	0	0	43.71	11.81	86.44
SRR24759602_binette_bin20.fasta	k__Bacteria (UID203)	5449	104	58	91	10	3	0	0	0	18.10	4.02	66.67
SRR24759602_binette_bin21.fasta	root (UID1)	5656	56	24	56	0	0	0	0	0	0.00	0.00	0.00
SRR24759602_binette_bin23.fasta	k__Bacteria (UID203)	5449	103	57	95	8	0	0	0	0	9.47	0.00	0.00
